external_id,subject,price,posted_date,category,category_name,rooms,size,toilets,floors,width,length,location,longitude,latitude,owner,street_name,ward,ward_name,area,area_name,region,region_name
135209190,"Đất lô góc 2 mặt tiền,Trảng Bom, đất đẹp, dân đông",920000000,1659511377000,1040,Đất,,,,,,,,,,False,,9058,Xã Sông Trầu,13,Huyện Trảng Bom,,
135208996,"Đất thổ gần phan thiết,đường ôtô, vuông vức",900000000,1659511375000,1040,Đất,,,,,,,,,,False,,,,42,Huyện Hàm Thuận Bắc,,
135209164,Đất thổ 5x20 đường Mai Thị Tốt. TP. Tân An,850000000,1659511370000,1040,Đất,,,,,,,,,,False,,9540,Phường 2,32,Thành phố Tân An,,
135209165,kẹt tiền cần bán lô Phú Đông đường xe hơi giá tốt,1850000000,1659511363000,1040,Đất,,,,,,,,,,False,,9130,Xã Phú Đông,13,Huyện Nhơn Trạch,,
133325919,Bán 2 lô đất liền kề mỗi lô 500m2 có sẵn thổ cư,3450000000,1659511362944,1040,Đất,,,,,,,,,,False,,9103,Xã Bàu Cạn,13,Huyện Long Thành,,
135209166,Đất Thổ Cư P. Tích Sơn - TP. Vĩnh Yên - Vĩnh Phúc,1300000000,1659511356000,1040,Đất,,,,,,,,,,False,,3337,Phường Tích Sơn,8,Thành phố Vĩnh Yên,,
135209161,"Lô Đất MT GS24 P.Dĩ An gần TTHC Dĩ An, Big.C Go",8600000000,1659511352000,1040,Đất,,,,,,,,,,False,,8937,Phường Dĩ An,11,Thành phố Dĩ An,,
133862778,"CHÍNH CHỦ SANG NHƯỢNG ĐẤT 99M2 PHƯỜNG 10,TP MỸ THO",710000000,1659511329853,1040,Đất,,,,,,,,,,False,,9740,Phường 10,34,Thành phố Mỹ Tho,,
134587210,Bán đất Đặng Thùy Trâm P13 đối diện Văn Lang.5x20,11500000000,1659511320843,1040,Đất,,,,,,,,,,False,,9279,Phường 13,109,Quận Bình Thạnh,,
135073839,kẹt tiền bán gấp đat thổ 5x20 tại Bình Chánh,680000000,1659511320842,1040,Đất,,,,,,,,,,False,,9519,Xã An Phú Tây,115,Huyện Bình Chánh,,
135010683,Ngôp Đất Đà Lạt View Thung Lũng 200m2 Làm Homestay,450000000,1659511315826,1040,Đất,,,,,,,,,,False,,8524,Phường 2,57,Thành phố Đà Lạt,,
134108821,"Cần bán lô đất thổ cư view thung lũng săn mây,SHR",900000000,1659511315807,1040,Đất,,,,,,,,,,False,,8627,Xã Lộc Ngãi,57,Huyện Bảo Lâm,,
135209079,Cần bán gấp lô đất căn góc 2 mặt tiền xã Đambri,3024000000,1659511313000,1040,Đất,,,,,,,,,,False,,8542,Xã Đạm Bri,57,Thành phố Bảo Lộc,,
135190831,bán đất 21.000m² đường xe hơi giá 5ty9,5900000000,1659511306000,1040,Đất,,,,,,,,,,False,,9648,Xã Thạnh Hòa,32,Huyện Bến Lức,,
135209115,"ĐẤT THỔ CƯ ĐỨC HÒA, KẸT VỐN ĐÀNH BÁN RẺ CHỈ 850Tr",850000000,1659511301000,1040,Đất,,,,,,,,,,False,,9634,Xã Đức Lập Hạ,32,Huyện Đức Hòa,,
133968100,Chính chủ kẹt cần bán gấp nhanh gọn có thương lượn,2300000000,1659511300761,1040,Đất,,,,,,,,,,False,,8541,Phường Lộc Sơn,57,Thành phố Bảo Lộc,,
135209096,Kẹt tiền cần bán lô đất thổ cư lọt khe tại Hóc Môn,530000000,1659511300000,1040,Đất,,,,,,,,,,False,,9507,Xã Xuân Thới Thượng,117,Huyện Hóc Môn,,
135209102,BÁN ĐẤT KHU CÔNG NGHIỆP TÂY NINH GIÁ 1TY88/176.1M2,1880000000,1659511298000,1040,Đất,,,,,,,,,,False,,8816,Xã Chà Là,14,Huyện Dương Minh Châu,,
134998312,Đất chính chủ 5x 20 ngay chợ Hưng Long Bình Chánh,680000000,1659511297757,1040,Đất,,,,,,,,,,False,,9521,Xã Đa Phước,115,Huyện Bình Chánh,,
135209059,Viên Kim Cương thô tại Bình Dương,800000000,1659511296000,1040,Đất,,,,,,,,,,False,,8956,Xã Tân Bình,11,Huyện Bắc Tân Uyên,,
128449843,"Siêu phẩm đất nghỉ dưỡng,  pháp lý an toàn",580000000,1659511295723,1040,Đất,,,,,,,,,,False,,8630,Xã Lộc Đức,57,Huyện Bảo Lâm,,
135039014,Khu tái định cư KCN Chà Là sổ hồng riêng,3000000000,1659511292713,1040,Đất,,,,,,,,,,False,,9243,Phường Hiệp Bình Phước (Quận Thủ Đức cũ),119,Thành phố Thủ Đức,,
133856396,"GIẢI PHÓNG 30M, 5 X 20M KHU DỊCH VỤ SÂN BAY SHR",1850000000,1659511289695,1040,Đất,,,,,,,,,,False,,9101,Xã Long An,13,Huyện Long Thành,,
133954275,"Đất thổ cư hẻm 12m cổng KCN Hiệp Phước, Nhà Bè",11000000000,1659511275646,1040,Đất,,,,,,,,,,False,,9530,Xã Long Thới,118,Huyện Nhà Bè,,
134265459,"BÁN ĐẤT MT CỬA CẠN, BÃI THƠM, PQ",147000000000,1659511273647,1040,Đất,,,,,,,,,,False,,10711,Xã Bãi Thơm,31,Thành phố Phú Quốc,,
135209089,"CẦN BÁN LÔ ĐẤT MT BIỂN MŨI NÉ,VỊ TRÍ ĐẸP,GIÁ 980TR",980000000,1659511271000,1040,Đất,,,,,,,,,,False,,4624,Xã An Đổ,3,Huyện Bình Lục,,
135209065,ĐẤT ĐÀ LẠT Giá Rẻ Như Cho 150m2. View săn mây,620000000,1659511265000,1040,Đất,,,,,,,,,,False,,8530,Phường 11,57,Thành phố Đà Lạt,,
135209070,"ĐỖ NỢ BÁN ĐÂT MT CÂY TRÔM MỸ KHÁNH 860TR, 125.7M2",860000000,1659511256000,1040,Đất,,,,,,,,,,False,,9490,Xã Thái Mỹ,116,Huyện Củ Chi,,
135209069,Sở Hữu BĐS Chỉ Với 590tr/lô Đất Nền Mặt Tiền Nhựa,590000000,1659511253000,1040,Đất,,,,,,,,,,False,,7023,Thị trấn Thạnh Mỹ,16,Huyện Nam Giang,,
135201243,Đất KCN Becamex Bình Dương,1400000000,1659511250000,1040,Đất,,,,,,,,,,False,,8889,Thị trấn Lai Uyên,11,Huyện Bàu Bàng,,
132069803,Bán lô đất Ngô Chí Quốc Thủ Đức Xây tự do,1345000000,1659511244463,1040,Đất,,,,,,,,,,False,,9239,Phường Bình Chiểu (Quận Thủ Đức cũ),119,Thành phố Thủ Đức,,
134843479,"5x40m mặt tiền đg nhựa,gần chợ, Không qua môi giới",490000000,1659511227312,1040,Đất,,,,,,,,,,False,,8821,Thị trấn Châu Thành,14,Huyện Châu Thành,,
134826087,"Bán Lô Đất Cực Hiếm Hiệp Bình Chánh, Bên Gigamall,",8100000000,1659511227293,1040,Đất,,,,,,,,,,False,,9244,Phường Hiệp Bình Chánh (Quận Thủ Đức cũ),119,Thành phố Thủ Đức,,
133556693,Khu Dân Cư Điện Hồng giá chỉ 530 tr vị trí cực đẹp,530000,1659511227293,1040,Đất,,,,,,,,,,False,,6982,Xã Điện Hồng,16,Thị xã Điện Bàn,,
135012454,Lô Đất Ngay KCN Phước Đông Cần Bán_Full Thổ Cư,1050000000,1659511217261,1040,Đất,,,,,,,,,,False,,8850,Xã Phước Đông,14,Huyện Gò Dầu,,
131806202,"Bán đất Phú Ngãi Trị, Châu Thành, Long An, 5x26",380000000,1659511216261,1040,Đất,,,,,,,,,,False,,9721,Xã Phú Ngãi Trị,32,Huyện Châu Thành,,
135209043,Bán Nhanh Lô Đất Mặt tiền TL824. Đức Hoà Hạ,1320000000,1659511216000,1040,Đất,,,,,,,,,,False,,9643,Xã Đức Hòa Hạ,32,Huyện Đức Hòa,,
