external_identify,subject,price,posted_date,category,category_name,rooms,size,toilets,floors,width,length,location,longitude,latitude,owner,street_name,ward,ward_name,area,area_name,region,region_name
138660515,"Đất mt đường 7m5 LƯƠNG NHỮ HỘC, Hải Châu",8300000000,1672048938892,1040,Đất,,,,,,,"16.04085,108.21171",108.21171,16.04085,False,,6880,Phường Hòa Cường Bắc,17,Quận Hải Châu,,
140808910,Đất gần  dự án Công viên Đại Dương của Sungroup,8000000000,1672048938209,1040,Đất,,,,,,,"16.10501,108.25879",108.25879,16.10501,False,,6882,Phường Thọ Quang,17,Quận Sơn Trà,,
141017634,"CC 58m2 thôn Đồng Nhân, ngõ xe 7 chỗ, giá cực tốt",2030000000,1672048934000,1040,Đất,,,,,,,"21.11435,105.80189",105.80189,21.11435,False,,173,Xã Hải Bối,82,Huyện Đông Anh,,
141017644,4 x17 Lô cuối giá 8.2 tỷ 791 Trần xuân soạn Q7,8200000000,1672048934000,1040,Đất,,,,,,,"10.75009,106.69989",106.69989,10.75009,False,,9469,Phường Tân Hưng,102,Quận 7,,
141017631,"Đất đẹp tại hẻm 4,5m đường Lâm Văn Bền, Quận 7.",5881000000,1672048915000,1040,Đất,,,,,,,"10.75045,106.71346",106.71346,10.75045,False,,9468,Phường Tân Kiểng,102,Quận 7,,
141017588,Siết nợ ra gấp hơn 1sào đất TT xã Quảng Tân,300000000,1672048885000,1040,Đất,,,,,,,"11.97851,107.49932",107.49932,11.97851,False,,8503,Thị trấn Kiến Đức,54,Huyện Đắk R'Lấp,,
140653937,"VƯỜN XOÀI NHÀ 1000M2, ĐƯỜNG 8M, NGAY ỦY BAN SỔ SẴN",390000000,1672048809511,1040,Đất,,,,,,,"11.19309,107.3502",107.3502,11.19309,False,,9051,Xã Phú Túc,13,Huyện Định Quán,,
138347854,"2 lô Phong Nhị công viên hướng đông nam  2,1 tỷ",2100000000,1672048729000,1040,Đất,,,,,,,"15.89396,108.24635",108.24635,15.89396,False,,6985,Phường Điện An,16,Thị xã Điện Bàn,,
138391684,"Đất RẺ-ĐẸP 90m2,900 triệu, N.T.Đành, Hóc Môn, SHR",900000000,1672048704000,1040,Đất,,,,,,,"10.88407,106.57658",106.57658,10.88407,False,,9503,Xã Xuân Thới Sơn,117,Huyện Hóc Môn,,
136509231,Lô 76.5m2 full thổ cạnh TĐC Diên Toàn - Diên Khánh,1109250000,1672048677000,1040,Đất,,,,,,,"10.94197,108.27832",108.27832,10.94197,False,,7732,Xã Diên Toàn,44,Huyện Diên Khánh,,
138095148,"Chuyển nhượng lô đất DT190m2,900tr,TT Củ Chi,SHR",900000000,1672048675000,1040,Đất,,,,,,,"10.97177,106.48911",106.48911,10.97177,False,,9476,Thị trấn Củ Chi,116,Huyện Củ Chi,,
140636584,Bán đất năm gần trung tâm hành chính mỹ xuyên (mới,5200000000,1672048626521,1040,Đất,,,,,,,"9.38344,105.88786",105.88786,9.38344,False,,10957,Xã Gia Hòa 2,33,Huyện Mỹ Xuyên,,
141017404,CẦN TIỀN XÂY NHÀ NÊN MUỐN BÁN,285000000,1672048549000,1040,Đất,,,,,,,"20.39525,105.62158",105.62158,20.39525,False,,2210,Thị trấn Hàng Trạm,5,Huyện Yên Thủy,,
136464647,5.2ha rsx Diên Thọ - Diên Khánh cách TL2 chỉ 100m,4420000000,1672048519000,1040,Đất,,,,,,,"12.26634,108.99183",108.99183,12.26634,False,,7726,Xã Diên Thọ,44,Huyện Diên Khánh,,
137459726,Mặt tiền HL62 Yangbay ngay cổng sau KCN Sông Cầu,3500000000,1672048405000,1040,Đất,,,,,,,"12.238584,108.92051",108.92051,12.238584,False,,7712,Xã Sông Cầu,44,Huyện Khánh Vĩnh,,
136279916,Bán nền thương mại KDC Làng Sen Long An,1900000000,1672048395737,1040,Đất,,,,,,,"10.832868,106.49949",106.49949,10.832868,False,,9642,Xã Đức Hòa Đông,32,Huyện Đức Hòa,,
141017263,Bán 41M đất sổ đỏ cách mặt phố Lê Thanh Nghị 10M.,5500000000,1672048336000,1040,Đất,,,,,,,"21.00133,105.84673",105.84673,21.00133,False,,99,Phường Bạch Mai,76,Quận Hai Bà Trưng,,
141017243,Bán lô đất hẻm xe hơi rộng 6m đường Bùi Văn Ngữ,3640000000,1672048297000,1040,Đất,,,,,,,"10.88735,106.63247",106.63247,10.88735,False,,9229,Phường Hiệp Thành,107,Quận 12,,
140983081,"BÁN ĐẤT MT ĐƯỜNG TỈNH 835D CẦN ĐƯỚC 4*47 ,2,1 TỶ",2100000000,1672048261324,1040,Đất,,,,,,,"10.59557,106.56018",106.56018,10.59557,False,,9688,Xã Phước Vân,32,Huyện Cần Đước,,
141017198,BÁN LÔ ĐẤT ĐẮC ĐỊA MẶT TIỀN LÊ HỒNG PHONG CỰC ĐẸP,68000000000,1672048254000,1040,Đất,,,,,,,"11.93595,108.42746",108.42746,11.93595,False,,8528,Phường 4,57,Thành phố Đà Lạt,,
135904024,"bán đất Phú Hoà nhánh Trần Văn Ơn, TDM BD",2900000000,1672048224000,1040,Đất,,,,,,,"10.976648,106.68677",106.68677,10.976648,False,,8876,Phường Phú Hòa,11,Thành phố Thủ Dầu Một,,
136234096,"bán mặt tiền Đường Nguyễn Thị Minh Khai , TDM BD",6000000000,1672048212000,1040,Đất,,,,,,,"10.972611,106.685135",106.685135,10.972611,False,,8876,Phường Phú Hòa,11,Thành phố Thủ Dầu Một,,
141017175,Bán đất đường ô tô sổ riêng gần đường Thanh Niên,2000000000,1672048196000,1040,Đất,,,,,,,"10.93687,106.76283",106.76283,10.93687,False,,8938,Phường Tân Bình,11,Thành phố Dĩ An,,
141017161,Đất Quảng An 104m2 cho người có tài chính thấp,350000000,1672048184000,1040,Đất,,,,,,,"16.49778,107.57769",107.57769,16.49778,False,,6752,Xã Quảng An,40,Huyện Quảng Điền,,
141017154,Vỡ nợ World Cup bán gấp lô đất sát biển Đà Nẵng,1700000000,1672048183000,1040,Đất,,,,,,,"16.10703,108.12693",108.12693,16.10703,False,,6855,Phường Hòa Hiệp Nam,17,Quận Liên Chiểu,,
141017174,ĐẤT ĐẸP NGÕ ĐƯỜNG TÔN THẤT TÙNG 7M TIỆN ÍCH ĐẦY ĐỦ,1720000000,1672048183000,1040,Đất,,,,,,,"18.6805,105.70402",105.70402,18.6805,False,,5666,Phường Hưng Dũng,50,Thành phố Vinh,,
141017143,đất nền thổ cư ngay hồ sinh thái Lộc An.,2100000000,1672048171000,1040,Đất,,,,,,,"10.81169,106.95546",106.95546,10.81169,False,,9096,Xã Long Đức,13,Huyện Long Thành,,
136449003,"bán đất mặt tiền Thích Quảng Đức, Chánh Nghĩa, TDM",12000000000,1672048155000,1040,Đất,,,,,,,"10.97736,106.66488",106.66488,10.97736,False,,8878,Phường Chánh Nghĩa,11,Thành phố Thủ Dầu Một,,
140065506,Đất Thổ Cư Giá 550tr 1 Lô ***,550000000,1672048147019,1040,Đất,,,,,,,"10.96297,106.88254",106.88254,10.96297,False,,8967,Phường Hố Nai,13,Thành phố Biên Hòa,,
141013360,Đất mặt tiền gần chợ LoCo,560000000,1672048103000,1040,Đất,,,,,,,"9.94021,106.25178",106.25178,9.94021,False,,10081,Xã An Trường,35,Huyện Càng Long,,
141017030,Đất thị trấn Vũng Liêm gần bến xe mới,2600000000,1672048059000,1040,Đất,,,,,,,"10.09785,106.1851",106.1851,10.09785,False,,10213,Thị trấn Vũng Liêm,36,Huyện Vũng Liêm,,
141017052,2MT 175m2 chỉ 2.4 tỷ,2400000000,1672047997000,1040,Đất,,,,,,,"10.93323,107.23898",107.23898,10.93323,False,,8995,Phường Xuân Thanh,13,Thành phố Long Khánh,,
141017066,bán đất phường bửu hoà,2460000000,1672047995000,1040,Đất,,,,,,,"10.92452,106.82112",106.82112,10.92452,False,,8984,Phường Bửu Hòa,13,Thành phố Biên Hòa,,
141016918,BÁN TRONG TUẦN : ĐẤT NỀN MẶT TIỀN QL50,900000000,1672047959000,1040,Đất,,,,,,,"10.42198,106.67074",106.67074,10.42198,False,,9757,Xã Bình Đông,34,Thị xã Gò Công,,
141017025,"💎 Lô TC 9,2x50m thôn 5 Eabar gần trường học, gần c",999000000,1672047940000,1040,Đất,,,,,,,"12.76064,107.98874",107.98874,12.76064,False,,8325,Xã Ea Bar,53,Huyện Buôn Đôn,,
141016978,"Đất nền thổ cư mặt tiền Võ văn kiệt, lộ 40m",3800000000,1672047864000,1040,Đất,,,,,,,"9.21114,105.10349",105.10349,9.21114,False,,11098,Xã Hồ Thị Kỷ,28,Huyện Thới Bình,,
141016948,Đất cạnh chợ đường xe 5m giá 350 triệu / Dt 100m2,350000000,1672047824000,1040,Đất,,,,,,,"10.93023,106.88507",106.88507,10.93023,False,,8973,Phường Long Bình,13,Thành phố Biên Hòa,,
139829146,Đất Bình Chuẩn đường 6m sổ riêng khu dân cư đông đ,1500000000,1672047756668,1040,Đất,,,,,,,"10.978315,106.72936",106.72936,10.978315,False,,8946,Phường Bình Chuẩn,11,Thành phố Thuận An,,
138182845,Bán gấp lô đất N5 KDC Thuận Giao DT: 10x35=350 đất,7399999999,1672047732000,1040,Đất,,,,,,,"10.957153,106.71757",106.71757,10.957153,False,,8947,Phường Thuận Giao,11,Thành phố Thuận An,,
140613089,Bán đất trung tâm phố Nha Trang ngang 12m rất đẹp,2720000000,1672047682000,1040,Đất,,,,,,,"12.2548,109.16406",109.16406,12.2548,False,,7633,Xã Vĩnh Hiệp,44,Thành phố Nha Trang,,
140614563,"Đất Mặt Tiền HXH Huỳnh Tấn Phát, Phú Thuận, Quận 7",5300000000,1672047610280,1040,Đất,,,,,,,"10.73525,106.73192",106.73192,10.73525,False,,9472,Phường Phú Thuận,102,Quận 7,,
141016246,☘☘BÁN NỀN HIẾM  TRỤC CHÍNH ĐƯỜNG BÙI QUANG TRINH,7850000000,1672047599000,1040,Đất,,,,,,,"10.00117,105.80336",105.80336,10.00117,False,,10761,Phường Phú Thứ,27,Quận Cái Răng,,
140177445,"Bể bóng đẩy lô đất cách FPT 3km, 1tỷ3 bán luôn",1300000000,1672047595226,1040,Đất,,,,,,,"15.99582,108.26936",108.26936,15.99582,False,,6892,Phường Hoà Hải,17,Quận Ngũ Hành Sơn,,
140277743,Bán lô đất 2 mặt tiền ngay khu tái định cư 12x97,395000000,1672047561103,1040,Đất,,,,,,,"11.53885,106.8961",106.8961,11.53885,False,,8732,Thị trấn Tân Phú,12,Huyện Đồng Phú,,
137799486,Bán đất nền thới hòa bình chánh,900000000,1672047435000,1040,Đất,,,,,,,"10.82952,106.57901",106.57901,10.82952,False,,9511,Xã Vĩnh Lộc A,115,Huyện Bình Chánh,,
141016406,Bán gấp 120m2 đất mặt phố Đình Thôn 160 triệu/m2,19500000000,1672047373000,1040,Đất,,,,,,,"21.01836,105.77575",105.77575,21.01836,False,,204,Phường Mỹ Đình 1,121,Quận Nam Từ Liêm,,
141016609,can ban dat,7000000000,1672047347000,1040,Đất,,,,,,,"11.16323,106.45356",106.45356,11.16323,False,,8905,Xã Thanh Tuyền,11,Huyện Dầu Tiếng,,
140297482,bán khu nghỉ dưỡng phú lý vĩnh cửu,17000000000,1672047285321,1040,Đất,,,,,,,"11.30975,107.154",107.154,11.30975,False,,9028,Xã Phú Lý,13,Huyện Vĩnh Cửu,,
141016520,"1104m2 có 100m2 thổ cư, ấp Bàu Cối",1500000000,1672047277000,1040,Đất,,,,,,,"10.97603,107.27031",107.27031,10.97603,False,,9001,Xã Bảo Quang,13,Thành phố Long Khánh,,
140783075,Đất 5x34m SHR chính chủ Gò Dầu Tây NInh.,675000000,1672047265255,1040,Đất,,,,,,,"11.13421,106.31698",106.31698,11.13421,False,,8852,Xã Thanh Phước,14,Huyện Gò Dầu,,
141016466,đất mặt tiền dt 832,1360000000,1672047095000,1040,Đất,,,,,,,"10.508885,106.55251",106.55251,10.508885,False,,9683,Xã Nhựt Ninh,32,Huyện Tân Trụ,,
141016429,511m2 chỉ 850 triệu phường Xuân Lập,850000000,1672047034000,1040,Đất,,,,,,,"10.92338,107.18353",107.18353,10.92338,False,,9004,Phường Xuân Lập,13,Thành phố Long Khánh,,
141016264,"Mặt tiền Mai Xuân Thưởng, có thổ cư, Tân An",2500000000,1672046817000,1040,Đất,,,,,,,"10.67634,107.75049",107.75049,10.67634,False,,7835,Phường Tân An,42,Thị xã La Gi,,
136750571,Đất thổ cư,4890000000,1672046640000,1040,Đất,,,,,,,"10.592036,106.62324",106.62324,10.592036,False,,9709,Xã Phước Lâm,32,Huyện Cần Giuộc,,
141016134,Chủ ngộp cần bán lô đất vườn sát cao tốc,8500000000,1672046607000,1040,Đất,,,,,,,"10.68649,106.56748",106.56748,10.68649,False,,9515,Xã Tân Nhựt,115,Huyện Bình Chánh,,
141016056,"Bán nền 100m² đường A5 KDC Tân Phú, Cái Răng",2600000000,1672046515000,1040,Đất,,,,,,,"10.02042,105.78679",105.78679,10.02042,False,,10762,Phường Tân Phú,27,Quận Cái Răng,,
141015782,"Đất 56.7 m2. Đường 21, Hiệp Bình Chánh, Thủ Đức",1340000000,1672046471000,1040,Đất,,,,,,,"10.827,106.72426",106.72426,10.827,False,,9244,Phường Hiệp Bình Chánh (Quận Thủ Đức cũ),119,Thành phố Thủ Đức,,
141015782,"Đất 56.7 m2. Đường 21, Hiệp Bình Chánh, Thủ Đức",1340000000,1672046471000,1040,Đất,,,,,,,"10.827,106.72426",106.72426,10.827,False,,9244,Phường Hiệp Bình Chánh (Quận Thủ Đức cũ),119,Thành phố Thủ Đức,,
141015966,Ăn tất niên lớn bán đất trung tâm Tây Ninh 300 TR,310000000,1672046452000,1040,Đất,,,,,,,"11.53381,106.00737",106.00737,11.53381,False,,8796,Xã Mỏ Công,14,Huyện Tân Biên,,
141015973,"166m2 chỉ 1.35 tỷ, Ruộng Lớn, Bảo Vinh",1350000000,1672046379000,1040,Đất,,,,,,,"10.95758,107.29527",107.29527,10.95758,False,,9003,Phường Bảo Vinh,13,Thành phố Long Khánh,,
139786903,Bán Lỗ 2 Lô Đất của Gia Đình - Kẹt Lắm Nên Bán,250000000,1672046362174,1040,Đất,,,,,,,"11.29022,106.79074",106.79074,11.29022,False,,8914,Thị trấn Phước Vĩnh,11,Huyện Phú Giáo,,
133837510,Ban gấp Đất Gần TDC Sân Bay - Uỷ Ban xã Lộc An,25000000000,1672046308000,1040,Đất,,,,,,,"10.79328,106.96686",106.96686,10.79328,False,,9097,Xã Lộc An,13,Huyện Long Thành,,
141015926,Đất Trạm bơm yên nghĩa 53m oto sát cửa 1.45 tỷ,1450000000,1672046294000,1040,Đất,,,,,,,"20.96645,105.72487",105.72487,20.96645,False,,379,Xã Đông La,89,Huyện Hoài Đức,,
141015818,"CHỦ ĐẤT PHÁ SẢN CẤN BÁN ĐẤT VƯỜN CỦ CHI, 1000M2",1650000000,1672046146000,1040,Đất,,,,,,,"10.94353,106.54398",106.54398,10.94353,False,,9484,Xã Trung Lập Hạ,116,Huyện Củ Chi,,
141015780,🌈🌈 ĐẤT KIỆT OTO 82 QUẢNG TẾ GIÁ CHỈ 1.7xx TỶ💥💥,1730000000,1672046108000,1040,Đất,,,,,,,"16.436493,107.56966",107.56966,16.436493,False,,6726,Phường Thuỷ Xuân,40,Thành phố Huế,,
141015750,BÁN ĐẤT VƯỜN + THỔ CƯ,1580000000,1672046072000,1040,Đất,,,,,,,"10.80162,105.22473",105.22473,10.80162,False,,10472,Xã Phú Vĩnh,24,Thị xã Tân Châu,,
137758207,Đất khu ngã 4 ga. Hà Huy Giáp. Thạnh Lộc. Quận 12.,3250000000,1672045993000,1040,Đất,,,,,,,"10.87703,106.67937",106.67937,10.87703,False,,9228,Phường Thạnh Lộc,107,Quận 12,,
141015683,"BÁN ĐẤT ĐƯỜNG LÝ NHẬT QUANG SƠN TRÀ GIÁ RẺ 3,25 TỶ",3250000000,1672045986000,1040,Đất,,,,,,,"16.09579,108.22874",108.22874,16.09579,False,,6883,Phường Nại Hiên Đông,17,Quận Sơn Trà,,
141015670,chính thức mở bán khu dân cư,650000000,1672045963000,1040,Đất,,,,,,,"10.449566,106.64681",106.64681,10.449566,False,,9757,Xã Bình Đông,34,Thị xã Gò Công,,
141015626,Bán đất Vsip Hưng Nguyên,1050000000,1672045907000,1040,Đất,,,,,,,"18.707235,105.62366",105.62366,18.707235,False,,6111,Xã Hưng Tây,50,Huyện Hưng Nguyên,,
141015543,Cần tiền bán gấp đất 580m2 chính chủ ql55,1500000000,1672045813000,1040,Đất,,,,,,,"10.44944,107.29402",107.29402,10.44944,False,,9200,Xã Phước Long Thọ,10,Huyện Đất Đỏ,,
140979316,"CẦN BÁN GẤP LÔ ĐẤT GẦN ĐƯỜNG 768 TRẢNG DÀI BH, ĐN",680000000,1672045771000,1040,Đất,,,,,,,"10.99536,106.86379",106.86379,10.99536,False,,8964,Phường Trảng Dài,13,Thành phố Biên Hòa,,
141015518,KẸT TIỀN BÁN GẤP ĐẤT CẨM MỸ MẶT TIỀN 12M,1980000000,1672045771000,1040,Đất,,,,,,,"10.77315,107.32781",107.32781,10.77315,False,,9089,Xã Xuân Tây,13,Huyện Cẩm Mỹ,,
141015416,"Hẻm Ngô Quyền, khu dân cư hiện hữu, full thổ",1350000000,1672045738000,1040,Đất,,,,,,,"10.67634,107.75049",107.75049,10.67634,False,,7835,Phường Tân An,42,Thị xã La Gi,,
126807840,"ĐẤT NỀN KHU NHÀ Ở ĐẠI NAM, TP MỚI BÌNH DƯƠNG",2000000000,1672045723000,1040,Đất,,,,,,,"11.03674,106.64894",106.64894,11.03674,False,,8882,Phường Phú Tân,11,Thành phố Thủ Dầu Một,,
133096776,Bán đất thổ cư 1/TL7.xã ANT,4500000000,1672045671000,1040,Đất,,,,,,,"11.074928,106.4848",106.4848,11.074928,False,,9480,Xã An Nhơn Tây,116,Huyện Củ Chi,,
141015446,"NỀN ĐƯỜNG B30 KDC 91B  P. AN KHÁNH, Q. NINH KIỀU",4500000000,1672045662000,1040,Đất,,,,,,,"10.02055,105.75434",105.75434,10.02055,False,,10739,Phường An Khánh,27,Quận Ninh Kiều,,
141015390,"Đất 78 m2 đường nguyễn thanh năm,thanh khê đà nẵng",3050000000,1672045590000,1040,Đất,,,,,,,"16.03614,108.19058",108.19058,16.03614,False,,6867,Phường An Khê,17,Quận Thanh Khê,,
141015341,"2MT 725m2 nhà mới đẹp,phường Bàu Sen",2650000000,1672045542000,1040,Đất,,,,,,,"10.91453,107.20675",107.20675,10.91453,False,,9005,Phường Bàu Sen,13,Thành phố Long Khánh,,
131084348,Bán đất chính chủ khu Đại An phường 9 vũng tàu,11500000000,1672045531000,1040,Đất,,,,,,,"10.37543,107.08346",107.08346,10.37543,False,,9145,Phường 9,10,Thành phố Vũng Tàu,,
141015189,"bán đất khu vĩnh Loc A ,B TRÁNH dt:3x20 giá:800tr",800000000,1672045427000,1040,Đất,,,,,,,"10.82952,106.57901",106.57901,10.82952,False,,9511,Xã Vĩnh Lộc A,115,Huyện Bình Chánh,,
138688927,Bán gấp 2 nền ở 5 sao đinh đức thiện Fivestar eco,2650000000,1672045398000,1040,Đất,,,,,,,"10.64524,106.5881",106.5881,10.64524,False,,9702,Xã Phước Lý,32,Huyện Cần Giuộc,,
134049408,Bán lỗ lô đất dự án Thắng Lợi Central Hill Gò Đen,950000000,1672045384000,1040,Đất,,,,,,,"10.63987,106.53368",106.53368,10.63987,False,,9658,Xã Phước Lợi,32,Huyện Bến Lức,,
129160577,Chính chủ bán gấp lô góc dự án Lago Centro,970000000,1672045377000,1040,Đất,,,,,,,,,,False,,9645,Thị trấn Bến Lức,32,Huyện Bến Lức,,
141015158,Đất view thung lũng mặt tiền đường Quốc Lộ 27,4000000000,1672045360000,1040,Đất,,,,,,,"11.76312,108.3474",108.3474,11.76312,False,,8590,Xã Hiệp Thạnh,57,Huyện Đức Trọng,,
130307862,Bán gấp lô đất sát côngviên dự án The Diamond City,1360000000,1672045358000,1040,Đất,,,,,,,"10.798227,106.4347",106.4347,10.798227,False,,9644,Xã Hựu Thạnh,32,Huyện Đức Hòa,,
131121726,Bán gấp lô đất đối diện công viên dự án youngtown,850000000,1672045346000,1040,Đất,,,,,,,"10.90294,106.41773",106.41773,10.90294,False,,9633,Xã Đức Lập Thượng,32,Huyện Đức Hòa,,
131958781,Chủ ngộp bán gấp lô đất mặt tiền 22m The Sol City,1920000000,1672045340000,1040,Đất,,,,,,,"10.63705,106.60926",106.60926,10.63705,False,,9703,Xã Long Thượng,32,Huyện Cần Giuộc,,
140853870,Bán Đất Ngộp Giảm Mạnh Giá Rẻ,1080000000,1672045274266,1040,Đất,,,,,,,"11.01055,106.82863",106.82863,11.01055,False,,9033,Xã Thạnh Phú,13,Huyện Vĩnh Cửu,,
140468549,đất cách đại học quốc gia 200m,2060000000,1672045247078,1040,Đất,,,,,,,"20.966543,105.48297",105.48297,20.966543,False,,403,Xã Tiến Xuân,91,Huyện Thạch Thất,,
141015119,Đất mặt tiền đường Nguyễn Đình Chiểu TP Dĩ An,4800000000,1672045217000,1040,Đất,,,,,,,"10.890683,106.78464",106.78464,10.890683,False,,8942,Phường Đông Hòa,11,Thành phố Dĩ An,,
141015013,🔥🔥Lô Đất Hẻm C1 Hà Huy Tập (5x18.5) Giá Sập Sàn,3300000000,1672045131000,1040,Đất,,,,,,,"12.70412,108.06301",108.06301,12.70412,False,,8271,Phường Tân Lợi,53,Thành phố Buôn Ma Thuột,,
141015032,"5543m2 chỉ 3.85 tỷ ấp Ruộng Tre, Bảo Quang",3850000000,1672045106000,1040,Đất,,,,,,,"10.979278,107.28437",107.28437,10.979278,False,,9001,Xã Bảo Quang,13,Thành phố Long Khánh,,
141015002,"Bán đất thương mại dịch vụ  Vĩnh Yên, Vĩnh Phúc",23000000000,1672045052000,1040,Đất,,,,,,,"21.31616,105.62313",105.62313,21.31616,False,,3338,Phường Liên Bảo,8,Thành phố Vĩnh Yên,,
141014973,Chinh chu Nợ ngân hàng để lại lô sập hầm giá tốt,1900000000,1672045035000,1040,Đất,,,,,,,"15.89314,108.2475",108.2475,15.89314,False,,6981,Phường Điện Ngọc,16,Thị xã Điện Bàn,,
138192478,Nền thổ cư trung tâm thị trấn Cây Dương,690000000,1672045008000,1040,Đất,,,,,,,"9.78238,105.74122",105.74122,9.78238,False,,10848,Thị trấn Cây Dương,30,Huyện Phụng Hiệp,,
141014947,Đất Bên KCN Mỹ Phước 3 giá tốt 1tỷ2 có bank hỗ trợ,1200000000,1672044993000,1040,Đất,,,,,,,"11.1044445,106.62324",106.62324,11.1044445,False,,8910,Phường Thới Hòa,11,Thị xã Bến Cát,,
138192785,Nền biệt thự khu đô thị mới Phú Quới - Stella VL,2250000000,1672044957000,1040,Đất,,,,,,,"10.16178,105.92721",105.92721,10.16178,False,,10197,Xã Phú Quới,36,Huyện Long Hồ,,
141014900,Nền thổ cư Rạch Sung gần cầu Vàm Xáng QL 61C,950000000,1672044907000,1040,Đất,,,,,,,"9.98536,105.73146",105.73146,9.98536,False,,10799,Xã Nhơn Nghĩa,27,Huyện Phong Điền,,
124413614,Chủ ngộp bán gấp lô đất dự án The Sol City 5x20m,1880000000,1672044898000,1040,Đất,,,,,,,"10.63705,106.60926",106.60926,10.63705,False,,9703,Xã Long Thượng,32,Huyện Cần Giuộc,,
141014846,Đất 4x29 Mặt Tiền Kinh Doanh Nguyễn Hữu Cảnh,4800000000,1672044843000,1040,Đất,,,,,,,"10.89376,106.7861",106.7861,10.89376,False,,8942,Phường Đông Hòa,11,Thành phố Dĩ An,,
140267642,Đất Vườn Cần Bán Gấp,520000000,1672044816654,1040,Đất,,,,,,,"11.21321,106.64273",106.64273,11.21321,False,,8889,Thị trấn Lai Uyên,11,Huyện Bàu Bàng,,
141014676,Bank thanh lí  mặt tiền 6x41m siêu rẻ đẹp  ĐX 124,1570000000,1672044661000,1040,Đất,,,,,,,"11.02705,106.61621",106.61621,11.02705,False,,8883,Phường Tân An,11,Thành phố Thủ Dầu Một,,
141014584,"Bán đất 5x28,100m2 thổ cư,1 tỷ xxx, Bình Tân, LaGi",1200000000,1672044646000,1040,Đất,,,,,,,"10.66828,107.77434",107.77434,10.66828,False,,7836,Phường Bình Tân,42,Thị xã La Gi,,
141014650,Đất Góc 3Mt Ngay Bến Xe Đồng Hoà Giá Mềm 15tr/m,129000000000,1672044613000,1040,Đất,,,,,,,"10.37992,106.88054",106.88054,10.37992,False,,9537,Xã Long Hòa,120,Huyện Cần Giờ,,
141013847,Kẹt tiền cần bán gấp.2 lô đất vị trí đẹp đường lớn,1550000000,1672044581000,1040,Đất,,,,,,,"11.01443,107.05448",107.05448,11.01443,False,,9053,Thị trấn Trảng Bom,13,Huyện Trảng Bom,,
141014600,"3MT 2757m2 , ấp Bàu Cối, Bảo Quang, Long Khánh",4400000000,1672044551000,1040,Đất,,,,,,,"10.97603,107.27031",107.27031,10.97603,False,,9001,Xã Bảo Quang,13,Thành phố Long Khánh,,
141014583,Bán ô đất biệt thự KĐT Sông Hồng Thủ Đô Vĩnh phúc.,18240000000,1672044519000,1040,Đất,,,,,,,"21.307966,105.58554",105.58554,21.307966,False,,3337,Phường Tích Sơn,8,Thành phố Vĩnh Yên,,
140344495,"Đất KCN Becamex- Bình Phước cách 500m, Sổ sẵn.",550000000,1672044506250,1040,Đất,,,,,,,"11.12789,106.61439",106.61439,11.12789,False,,8906,Phường Mỹ Phước,11,Thị xã Bến Cát,,
141014536,Đất mặt tiền đường Võ Thị Sáu TP Dĩ An,4900000000,1672044489000,1040,Đất,,,,,,,"10.89822,106.77516",106.77516,10.89822,False,,8942,Phường Đông Hòa,11,Thành phố Dĩ An,,
141014422,Tìm đâu ra lô đất ngang 8m rộng rãi ở Hòa Phong,900000000,1672044458000,1040,Đất,,,,,,,"15.98159,108.12995",108.12995,15.98159,False,,6905,Xã Hòa Phong,17,Huyện Hòa Vang,,
131817872,Lô đất đẹp view rừng thông P8 TP.Đà Lạt giá bán lỗ,370000000,1672044431000,1040,Đất,,,,,,,"11.935285,108.48902",108.48902,11.935285,False,,8530,Phường 11,57,Thành phố Đà Lạt,,
133600531,Bán Gấp Đất View Hồ Ngọc TP.Bảo Lộc Giá Lỗ 350Tr,350000000,1672044420000,1040,Đất,,,,,,,"11.60173,107.77398",107.77398,11.60173,False,,8542,Xã Đạm Bri,57,Thành phố Bảo Lộc,,
141014472,"Đất 4,88x20 Mặt Tiền Kinh Doanh Nguyễn Đình Chiểu",4800000000,1672044405000,1040,Đất,,,,,,,"17.47576,106.62231",106.62231,17.47576,False,,8942,Phường Đông Hòa,11,Thành phố Dĩ An,,
141014463,"cần ra nhanh lô đất sát bện viện nhà bè 10,4tỷ",10400000000,1672044401000,1040,Đất,,,,,,,"10.69995,106.70412",106.70412,10.69995,False,,9526,Xã Phước Kiển,118,Huyện Nhà Bè,,
140870792,CẮT LỖ LÔ BIỆT THỰ MẶT SÔNG CỔ CÒ HẠ TẦNG HIỆN HỮU,7200000000,1672044363610,1040,Đất,,,,,,,"15.91676,108.30077",108.30077,15.91676,False,,6989,Phường Điện Dương,16,Thị xã Điện Bàn,,
141014372,Đất nền biệt thự mặt tiền đường Huyện,955000000,1672044291000,1040,Đất,,,,,,,"10.1505375,106.352264",106.352264,10.1505375,False,,9955,Xã Định Thủy,26,Huyện Mỏ Cày Nam,,
141014372,Đất nền biệt thự mặt tiền đường Huyện,955000000,1672044291000,1040,Đất,,,,,,,"10.1505375,106.352264",106.352264,10.1505375,False,,9955,Xã Định Thủy,26,Huyện Mỏ Cày Nam,,
141014041,Đất nền sổ đỏ gần đường QL15A thị trấn Ngọc Lặc,300000000,1672044169000,1040,Đất,,,,,,,"20.09092,105.37453",105.37453,20.09092,False,,5157,Xã Mỹ Tân,51,Huyện Ngọc Lặc,,
